booking_id,hotel_name,hotel_type,arrival_date,nights_stayed,room_type,adults,children,booking_channel,lead_time_days,adr_per_night_inr,total_revenue_inr,cancellation_status,country_of_guest,special_requests,meal_plan
BKG412341,Hilton Garden Inn,Boutique,23/05/2024,5,Presidential Suite,1,0.0,Travel Agent,212,5296,26480,No,USA,0.0,Full Board
BKG794219,Taj Mahal Palace Mumbai,3-Star,2024-05-24,4,Studio Room,1,1.0,MakeMyTrip,215,24449,97796,No,Australia,2.0,
BKG787297,The Fern Residency,5 Star,24-05-2024,2,Twin Room,1,2.0,Travel Agent,225,4473,8946,Yes,China,3.0,BB
BKG366625,Oberoi Bengaluru,Hostel,24/05/2024,2,Deluxe,2,2.0,travel agent,130,17408,34816,Yes,India,0.0,Full Board
BKG835208,Holiday Inn Jaipur,3star,2024-05-25,13,Super Deluxe,3,1.0,MakeMyTrip,75,3985,51805,No,Germany,3.0,AP
BKG137227,Hyatt Regency Chennai,Resort,25-05-2024,13,Presidential Suite,1,0.0,Yatra,285,13069,169897,No,India,1.0,CP
BKG861697,Marriott Hyderabad,4-Star,25/05/2024,4,Studio Room,3,2.0,MakeMyTrip,276,27623,110492,No,Bangladesh,4.0,BB
BKG597937,OYO Rooms 12345,resort,2024-05-25,10,Standard,3,2.0,direct website,155,629,6290,No,Japan,3.0,Half Board
BKG642079,Holiday Inn Jaipur,Boutique,26-05-2024,13,Studio Room,2,2.0,travel agent,247,4860,63180,No,Canada,,Full Board
BKG493423,Oberoi Bengaluru,budget,26/05/2024,10,Executive Room,1,,Travel Agent,217,15704,157040,No,Nepal,0.0,Breakfast Only
BKG268210,The Leela Goa,Five Star,2024-05-26,13,Standard,2,2.0,Booking.com,189,25509,331617,No,,4.0,Half Board
BKG451214,OYO Rooms 12345,5-Star,27-05-2024,9,Standard,3,0.0,Walk-in,162,1773,15957,No,Russia,2.0,
BKG241016,Holiday Inn Jaipur,4-Star,27/05/2024,8,Super Deluxe,3,1.0,OTA - MakeMyTrip,179,7154,57232,No,Bangladesh,3.0,AP
BKG984637,Airbnb Stay Bandra,BUDGET,2024-05-27,3,Twin Room,3,0.0,travel agent,33,3279,9837,No,Australia,4.0,Half Board
BKG436367,Oberoi Bengaluru,5 Star,27-05-2024,9,Deluxe,1,0.0,Corporate Booking,40,20069,180621,No,Germany,3.0,MAP
BKG248357,Taj Mahal Palace Mumbai,5 Star,28/05/2024,5,Standard,1,1.0,Walk-in,306,14565,72825,No,Russia,3.0,
BKG853178,Ginger Hotel,4-Star,2024-05-28,11,Super Deluxe,1,0.0,Yatra,337,1501,16511,Yes,India,2.0,MAP
BKG651070,Park Inn by Radisson,5 Star,28-05-2024,3,Family Room,3,1.0,Goibibo,313,7313,21939,No,Sri Lanka,0.0,CP
BKG582219,Zostel Delhi,5 Star,29/05/2024,5,Twin Room,3,2.0,makemytrip,74,640,3200,No,India,4.0,Full Board
BKG183669,Courtyard by Marriott,Boutique,2024-05-29,13,Presidential Suite,1,1.0,Goibibo,278,28599,371787,No,India,1.0,CP
BKG551019,Zostel Delhi,3 Star,29-05-2024,10,Standard,3,,travel agent,175,1779,17790,No,India,3.0,MAP
BKG628777,Courtyard by Marriott,5-Star,29/05/2024,13,Suite,3,2.0,Goibibo,149,19554,254202,Yes,USA,0.0,
BKG240180,Zostel Delhi,3star,2024-05-30,4,Double Room,3,2.0,Yatra,272,2347,9388,Yes,Japan,1.0,All Inclusive
BKG688718,Treebo Trend City Inn,Five Star,30-05-2024,8,Executive Room,1,0.0,makemytrip,324,955,7640,No,UAE,3.0,Half Board
BKG958550,The Fern Residency,resort,30/05/2024,13,Suite,2,0.0,corporate,107,1628,21164,No,,1.0,CP
BKG705562,Taj Mahal Palace Mumbai,4-Star,2024-05-31,12,Presidential Suite,2,,Travel Agent,138,8440,101280,Yes,China,4.0,BB
BKG239102,FabHotel Prime Central,3-Star,31-05-2024,5,Twin Room,2,2.0,Yatra,349,2130,10650,Yes,China,,No Meal
BKG948035,The Leela Goa,Hostel,31/05/2024,10,Studio Room,1,2.0,Walk-in,270,13413,134130,No,,3.0,All Inclusive
BKG121118,Courtyard by Marriott,budget,2024-05-31,12,Suite,3,2.0,Yatra,346,19663,235956,Yes,India,3.0,Full Board
BKG898025,Treebo Trend City Inn,boutique,01-06-2024,8,Twin Room,2,0.0,Booking.com,288,2478,19824,Yes,India,4.0,Breakfast Only
BKG429874,Park Inn by Radisson,Five Star,01/06/2024,9,Deluxe,2,2.0,Walk-in,211,4905,44145,No,,0.0,No Meal
BKG838239,The Leela Goa,3-Star,2024-06-01,4,Studio Room,1,2.0,Walk-in,271,27547,110188,No,India,1.0,CP
BKG522655,Radisson Blu Pune,5-Star,02-06-2024,7,Studio Room,3,1.0,Yatra,65,6485,45395,Yes,Australia,3.0,CP
BKG732941,Taj Mahal Palace Mumbai,BUDGET,02/06/2024,2,Double Room,3,1.0,MakeMyTrip,247,14752,29504,No,Australia,3.0,BB
BKG600105,Taj Mahal Palace Mumbai,4-Star,2024-06-02,6,Studio Room,1,2.0,corporate,155,8005,48030,No,UAE,2.0,
BKG406736,Marriott Hyderabad,resort,03-06-2024,8,Super Deluxe,2,0.0,Travel Agent,46,12776,102208,No,Australia,1.0,AP
BKG277333,The Leela Goa,Boutique,03/06/2024,12,Executive Room,3,1.0,Yatra,200,15038,180456,Yes,UAE,4.0,Breakfast Only
BKG670940,The Fern Residency,3-Star,2024-06-03,7,Standard,3,2.0,Yatra,147,3951,27657,Yes,India,3.0,Half Board
BKG497754,The Fern Residency,BUDGET,03-06-2024,7,Standard,2,1.0,makemytrip,123,3452,24164,No,Australia,3.0,AP
BKG513658,Zostel Delhi,Boutique,04/06/2024,8,Deluxe,1,1.0,Direct Website,0,1488,11904,No,UK,4.0,Breakfast Only
BKG213393,Taj Mahal Palace Mumbai,Boutique,2024-06-04,7,Executive Room,2,0.0,Walk-in,246,10606,74242,Yes,UAE,1.0,Half Board
BKG872225,FabHotel Prime Central,Boutique,04-06-2024,5,Suite,3,2.0,OTA - Booking.com,342,2373,11865,No,Bangladesh,,
BKG191978,Ginger Hotel,3 Star,05/06/2024,7,Deluxe,1,2.0,Goibibo,127,1060,7420,No,Sri Lanka,4.0,CP
BKG806311,Lemon Tree Lucknow,budget,2024-06-05,13,Super Deluxe,2,0.0,Travel Agent,190,927,12051,Yes,USA,0.0,Breakfast Only
BKG141464,Lemon Tree Lucknow,Five Star,05-06-2024,10,Family Room,2,0.0,Agoda,66,918,9180,No,Singapore,3.0,MAP
BKG969071,Holiday Inn Jaipur,Boutique,05/06/2024,3,Suite,1,0.0,Corporate Booking,3,5190,15570,No,India,0.0,AP
BKG892205,FabHotel Prime Central,5 Star,2024-06-06,5,Super Deluxe,3,2.0,travel agent,302,2040,10200,Yes,Singapore,0.0,No Meal
BKG589493,Oberoi Bengaluru,Boutique,06-06-2024,7,Deluxe,1,1.0,Agoda,293,13922,97454,Yes,India,4.0,BB
BKG213680,Hilton Garden Inn,3-Star,06/06/2024,9,Standard,1,2.0,MakeMyTrip,142,5079,45711,No,France,3.0,Full Board
BKG135646,Ginger Hotel,4-Star,2024-06-07,2,Family Room,3,2.0,Corporate Booking,190,701,1402,Yes,China,1.0,All Inclusive
BKG338201,ITC Maurya Delhi,Resort,07-06-2024,4,Double Room,2,0.0,OTA - Booking.com,20,29162,116648,No,Germany,2.0,BB
BKG115586,Courtyard by Marriott,Resort,07/06/2024,12,Executive Room,1,0.0,direct website,226,21844,262128,Yes,Bangladesh,0.0,BB
BKG719939,Park Inn by Radisson,budget,2024-06-07,7,Deluxe,1,0.0,corporate,312,5538,38766,Yes,China,3.0,CP
BKG348180,FabHotel Prime Central,5 Star,08-06-2024,1,Family Room,2,2.0,travel agent,116,2127,2127,No,Sri Lanka,2.0,AP
BKG347084,FabHotel Prime Central,3star,08/06/2024,13,Executive Room,3,0.0,Direct Website,301,2327,30251,No,Sri Lanka,1.0,Full Board
BKG576144,Taj Mahal Palace Mumbai,3 Star,2024-06-08,2,Suite,2,,Booking.com,141,24212,48424,No,UK,2.0,AP
BKG798653,ITC Maurya Delhi,BUDGET,09-06-2024,9,Double Room,2,1.0,Travel Agent,38,17428,156852,No,UK,1.0,
BKG355091,Taj Mahal Palace Mumbai,3 Star,09/06/2024,13,Standard,1,,OTA - Booking.com,354,16159,210067,Yes,Japan,2.0,AP
BKG930612,Marriott Hyderabad,boutique,2024-06-09,10,Suite,1,0.0,Direct Website,251,12100,121000,No,USA,1.0,MAP
BKG477235,Oberoi Bengaluru,5 Star,09-06-2024,7,Studio Room,3,1.0,OTA - Booking.com,332,14374,100618,No,India,0.0,Breakfast Only
BKG488777,Radisson Blu Pune,4-Star,10/06/2024,12,Super Deluxe,1,2.0,Booking.com,206,7850,94200,No,,2.0,CP
BKG963350,FabHotel Prime Central,BUDGET,2024-06-10,10,Standard,2,1.0,Booking.com,209,1671,16710,No,UK,1.0,CP
BKG420183,Hilton Garden Inn,4 Star,10-06-2024,7,Twin Room,2,0.0,corporate,114,3836,26852,No,India,3.0,Breakfast Only
BKG144807,Radisson Blu Pune,boutique,11/06/2024,6,Standard,3,2.0,Yatra,224,7989,47934,No,,4.0,MAP
BKG345474,Taj Mahal Palace Mumbai,4-Star,2024-06-11,3,Executive Room,1,2.0,Direct Website,133,27681,83043,Yes,Australia,2.0,BB
BKG914172,Marriott Hyderabad,3-Star,11-06-2024,10,Standard,1,1.0,Agoda,250,27017,270170,Yes,,2.0,BB
BKG106772,Courtyard by Marriott,resort,11/06/2024,3,Deluxe,3,0.0,direct website,218,11890,35670,No,India,2.0,All Inclusive
BKG590473,Novotel Kolkata,boutique,2024-06-12,2,Suite,3,0.0,MakeMyTrip,90,5670,11340,No,Germany,2.0,MAP
BKG139358,Airbnb Stay Bandra,resort,12-06-2024,11,Deluxe,1,,Walk-in,353,4867,53537,Yes,,4.0,
BKG245719,Ginger Hotel,3 Star,12/06/2024,6,Family Room,3,1.0,Yatra,45,1579,9474,No,,2.0,All Inclusive
BKG618022,Hyatt Regency Chennai,5 Star,2024-06-13,4,Twin Room,2,1.0,Booking.com,37,27447,109788,No,Nepal,0.0,No Meal
BKG116504,ITC Maurya Delhi,Five Star,13-06-2024,5,Standard,3,0.0,travel agent,141,21861,109305,No,India,0.0,BB
BKG237353,Marriott Hyderabad,Hostel,13/06/2024,3,Twin Room,2,1.0,Goibibo,99,26475,79425,No,Singapore,3.0,No Meal
BKG479697,Taj Mahal Palace Mumbai,3-Star,2024-06-13,6,Standard,2,1.0,makemytrip,327,23032,138192,No,India,4.0,All Inclusive
BKG136499,Marriott Hyderabad,budget,14-06-2024,11,Studio Room,2,1.0,Goibibo,189,12599,138589,Yes,UAE,,BB
BKG361403,The Leela Goa,Resort,14/06/2024,12,Suite,1,0.0,Booking.com,34,20274,243288,No,Bangladesh,0.0,Half Board
BKG671021,ITC Maurya Delhi,boutique,2024-06-14,3,Standard,2,2.0,Agoda,146,20218,60654,Yes,Canada,2.0,No Meal
BKG783851,Taj Mahal Palace Mumbai,5-Star,15-06-2024,8,Standard,3,0.0,Goibibo,29,10977,87816,No,Japan,2.0,Breakfast Only
BKG578727,Hyatt Regency Chennai,Budget,15/06/2024,9,Deluxe,2,0.0,corporate,333,25226,227034,No,India,1.0,Half Board
BKG668824,Radisson Blu Pune,4 Star,2024-06-15,4,Twin Room,1,2.0,corporate,83,4105,16420,No,India,4.0,Half Board
BKG278944,Taj Mahal Palace Mumbai,Hostel,15-06-2024,9,Standard,1,0.0,travel agent,280,9659,86931,Yes,Sri Lanka,1.0,Breakfast Only
BKG544782,Taj Mahal Palace Mumbai,3-Star,16/06/2024,12,Double Room,1,2.0,Yatra,343,13162,157944,No,,4.0,BB
BKG499851,Novotel Kolkata,5-Star,2024-06-16,7,Super Deluxe,1,2.0,Direct Website,269,4839,33873,Yes,Sri Lanka,4.0,CP
BKG905621,Ginger Hotel,BUDGET,16-06-2024,3,Double Room,3,2.0,OTA - MakeMyTrip,153,1751,5253,Yes,France,2.0,All Inclusive
BKG242570,The Fern Residency,4-Star,17/06/2024,7,Super Deluxe,1,,direct website,101,3402,23814,No,Singapore,2.0,CP
BKG160777,FabHotel Prime Central,boutique,2024-06-17,1,Super Deluxe,3,0.0,Agoda,214,2393,2393,Yes,India,3.0,Half Board
BKG581801,Hilton Garden Inn,BUDGET,17-06-2024,3,Super Deluxe,1,2.0,corporate,149,4278,12834,No,India,0.0,All Inclusive
BKG465809,Ginger Hotel,boutique,18/06/2024,6,Executive Room,1,1.0,makemytrip,82,1309,7854,No,Nepal,,Half Board
BKG805977,Lemon Tree Lucknow,5 Star,2024-06-18,4,Executive Room,3,,travel agent,109,1524,6096,No,Sri Lanka,2.0,Full Board
BKG945632,Treebo Trend City Inn,Resort,18-06-2024,7,Family Room,2,2.0,Yatra,274,522,3654,Yes,India,0.0,BB
BKG372571,Taj Mahal Palace Mumbai,4-Star,18/06/2024,3,Deluxe,3,0.0,Goibibo,200,21123,63369,Yes,India,4.0,
BKG149555,Lemon Tree Lucknow,budget,2024-06-19,1,Family Room,2,1.0,corporate,283,1971,1971,No,Nepal,0.0,Full Board
BKG720345,Holiday Inn Jaipur,BUDGET,19-06-2024,9,Executive Room,3,2.0,direct website,172,5925,53325,No,Singapore,3.0,
BKG368714,Oberoi Bengaluru,4 Star,19/06/2024,6,Standard,2,1.0,corporate,326,29377,176262,No,India,,BB
BKG911420,Park Inn by Radisson,4-Star,2024-06-20,8,Double Room,1,2.0,MakeMyTrip,205,4086,32688,Yes,UAE,0.0,No Meal
BKG158881,Holiday Inn Jaipur,Five Star,20-06-2024,3,Double Room,2,0.0,direct website,62,7340,22020,Yes,Canada,3.0,MAP
BKG284473,Lemon Tree Lucknow,BUDGET,20/06/2024,8,Twin Room,2,1.0,OTA - MakeMyTrip,72,1199,9592,No,India,3.0,No Meal
BKG532330,Park Inn by Radisson,4 Star,2024-06-20,2,Super Deluxe,1,1.0,Direct Website,250,7488,14976,No,India,,
BKG632696,The Fern Residency,resort,21-06-2024,12,Presidential Suite,1,0.0,MakeMyTrip,123,4172,50064,No,USA,,Full Board
BKG352385,Hilton Garden Inn,Hostel,21/06/2024,4,Standard,2,0.0,direct website,120,6672,26688,No,Bangladesh,2.0,CP
BKG705498,Zostel Delhi,5-Star,2024-06-21,3,Deluxe,2,0.0,OTA - MakeMyTrip,274,2084,6252,No,China,4.0,All Inclusive
BKG869640,Oberoi Bengaluru,budget,22-06-2024,10,Executive Room,3,0.0,MakeMyTrip,119,21513,215130,No,Sri Lanka,1.0,Half Board
BKG748192,ITC Maurya Delhi,budget,22/06/2024,1,Double Room,1,1.0,MakeMyTrip,316,20084,20084,No,India,0.0,MAP
BKG840093,Taj Mahal Palace Mumbai,boutique,2024-06-22,13,Deluxe,1,0.0,OTA - Booking.com,163,21349,277537,Yes,India,3.0,Breakfast Only
BKG802966,Hilton Garden Inn,4-Star,22-06-2024,13,Family Room,1,1.0,Direct Website,285,4151,53963,Yes,,0.0,Half Board
BKG539070,Holiday Inn Jaipur,Five Star,23/06/2024,7,Double Room,3,2.0,makemytrip,264,4217,29519,Yes,Bangladesh,4.0,All Inclusive
BKG264645,FabHotel Prime Central,4 Star,2024-06-23,11,Executive Room,3,2.0,Agoda,319,2297,25267,Yes,India,,
BKG615265,ITC Maurya Delhi,boutique,23-06-2024,10,Family Room,2,0.0,direct website,160,17955,179550,No,India,,All Inclusive
BKG621134,Radisson Blu Pune,3 Star,24/06/2024,2,Super Deluxe,3,0.0,MakeMyTrip,307,6944,13888,Yes,Bangladesh,2.0,
BKG782745,The Fern Residency,budget,2024-06-24,4,Standard,3,1.0,makemytrip,88,1859,7436,Yes,China,2.0,MAP
BKG519063,Park Inn by Radisson,Boutique,24-06-2024,9,Double Room,3,1.0,Yatra,141,3705,33345,No,France,3.0,MAP
BKG354385,Airbnb Stay Bandra,5 Star,24/06/2024,6,Standard,1,,direct website,202,1846,11076,Yes,France,3.0,Half Board
BKG229443,OYO Rooms 12345,3 Star,2024-06-25,8,Double Room,2,1.0,Agoda,308,2356,18848,No,India,4.0,MAP
BKG500636,Taj Mahal Palace Mumbai,BUDGET,25-06-2024,2,Studio Room,3,0.0,MakeMyTrip,226,11447,22894,No,Nepal,1.0,
BKG404291,Radisson Blu Pune,resort,25/06/2024,7,Presidential Suite,3,2.0,Direct Website,333,7349,51443,No,India,3.0,Full Board
BKG900238,Ginger Hotel,5-Star,2024-06-26,6,Deluxe,3,2.0,MakeMyTrip,221,763,4578,Yes,India,2.0,Breakfast Only
BKG628545,Novotel Kolkata,Hostel,26-06-2024,13,Standard,1,0.0,Travel Agent,40,3422,44486,No,Japan,1.0,All Inclusive
BKG848026,Lemon Tree Lucknow,Hostel,26/06/2024,9,Family Room,2,1.0,Travel Agent,195,610,5490,Yes,India,3.0,Half Board
BKG118696,Marriott Hyderabad,budget,2024-06-26,7,Super Deluxe,2,0.0,makemytrip,67,9935,69545,No,Bangladesh,1.0,Half Board
BKG659051,Holiday Inn Jaipur,5-Star,27-06-2024,1,Family Room,3,1.0,OTA - Booking.com,263,7131,7131,Yes,Bangladesh,4.0,All Inclusive
BKG323341,Taj Mahal Palace Mumbai,budget,27/06/2024,8,Deluxe,2,2.0,OTA - Booking.com,1,17274,138192,No,Russia,3.0,Full Board
BKG474611,ITC Maurya Delhi,Budget,2024-06-27,11,Suite,1,0.0,Booking.com,360,18335,201685,Yes,UAE,3.0,BB
BKG694819,Park Inn by Radisson,5 Star,28-06-2024,10,Suite,3,2.0,Travel Agent,124,6372,63720,Yes,China,,All Inclusive
BKG133923,Zostel Delhi,3star,28/06/2024,3,Super Deluxe,2,2.0,Yatra,109,1400,4200,Yes,India,3.0,All Inclusive
BKG348964,Ginger Hotel,Five Star,2024-06-28,2,Studio Room,3,0.0,OTA - Booking.com,85,1258,2516,Yes,France,1.0,Half Board
BKG534569,Lemon Tree Lucknow,3star,28-06-2024,12,Studio Room,1,,travel agent,119,2039,24468,No,UK,1.0,Full Board
BKG581899,Holiday Inn Jaipur,3-Star,29/06/2024,3,Presidential Suite,3,1.0,OTA - MakeMyTrip,126,4758,14274,No,India,,Half Board
BKG868683,Lemon Tree Lucknow,resort,2024-06-29,11,Double Room,1,0.0,travel agent,254,1360,14960,No,Canada,2.0,Half Board
BKG311495,The Leela Goa,budget,29-06-2024,6,Studio Room,3,1.0,direct website,182,15066,90396,Yes,Canada,4.0,AP
BKG451011,Courtyard by Marriott,resort,30/06/2024,13,Standard,3,1.0,MakeMyTrip,15,18712,243256,No,Canada,1.0,BB
BKG369346,The Leela Goa,5 Star,2024-06-30,3,Deluxe,2,1.0,Agoda,61,23991,71973,No,,2.0,Breakfast Only
BKG472282,Hyatt Regency Chennai,Resort,30-06-2024,10,Twin Room,2,,Booking.com,157,11022,110220,No,UAE,1.0,No Meal
BKG294240,Ginger Hotel,Five Star,30/06/2024,5,Suite,1,1.0,Booking.com,267,692,3460,No,Singapore,2.0,Half Board
BKG465265,Oberoi Bengaluru,BUDGET,2024-07-01,6,Double Room,1,0.0,Agoda,34,9547,57282,No,,3.0,Half Board
BKG293907,Park Inn by Radisson,resort,01-07-2024,8,Presidential Suite,1,1.0,Agoda,266,7709,61672,No,India,,
BKG577176,Hilton Garden Inn,3star,01/07/2024,7,Executive Room,2,0.0,Corporate Booking,63,5223,36561,Yes,Canada,2.0,Full Board
BKG347838,Hyatt Regency Chennai,3-Star,2024-07-02,11,Family Room,3,1.0,Agoda,49,15590,171490,Yes,Nepal,0.0,All Inclusive
BKG359245,Novotel Kolkata,3 Star,02-07-2024,8,Standard,1,2.0,MakeMyTrip,254,4772,38176,Yes,India,1.0,Full Board
BKG332240,Courtyard by Marriott,Five Star,02/07/2024,3,Studio Room,3,,Walk-in,148,19529,58587,No,India,2.0,Breakfast Only
BKG619557,Marriott Hyderabad,5-Star,2024-07-02,4,Executive Room,3,,makemytrip,324,26141,104564,Yes,Nepal,4.0,No Meal
BKG990565,FabHotel Prime Central,3 Star,03-07-2024,6,Twin Room,2,2.0,OTA - Booking.com,303,2151,12906,No,India,4.0,CP
BKG597769,Taj Mahal Palace Mumbai,5 Star,03/07/2024,11,Presidential Suite,2,1.0,Agoda,275,17709,194799,No,,4.0,AP
BKG353202,FabHotel Prime Central,Hostel,2024-07-03,7,Family Room,3,1.0,OTA - Booking.com,356,2194,15358,No,Russia,2.0,AP
BKG727807,Hyatt Regency Chennai,boutique,04-07-2024,9,Super Deluxe,1,2.0,corporate,171,12917,116253,No,Russia,2.0,No Meal
BKG542025,Zostel Delhi,Five Star,04/07/2024,13,Studio Room,2,0.0,travel agent,200,579,7527,No,Germany,3.0,AP
BKG596632,Oberoi Bengaluru,4 Star,2024-07-04,1,Presidential Suite,3,1.0,OTA - Booking.com,323,19877,19877,Yes,Australia,0.0,No Meal
BKG375485,Marriott Hyderabad,budget,05-07-2024,13,Standard,2,2.0,Travel Agent,34,21224,275912,No,USA,2.0,No Meal
BKG745913,Radisson Blu Pune,Hostel,05/07/2024,8,Family Room,3,0.0,Walk-in,215,6608,52864,No,Germany,3.0,Breakfast Only
BKG951842,Taj Mahal Palace Mumbai,Resort,2024-07-05,8,Studio Room,2,1.0,Goibibo,64,16382,131056,No,Russia,1.0,BB
BKG907072,Treebo Trend City Inn,Boutique,05-07-2024,6,Presidential Suite,1,0.0,Direct Website,7,2094,12564,No,China,0.0,AP
BKG781265,OYO Rooms 12345,3star,06/07/2024,4,Presidential Suite,1,2.0,OTA - Booking.com,300,733,2932,No,Russia,4.0,All Inclusive
BKG362046,Novotel Kolkata,Five Star,2024-07-06,3,Twin Room,2,1.0,direct website,342,7980,23940,No,,0.0,AP
BKG765198,The Leela Goa,Five Star,06-07-2024,11,Studio Room,2,0.0,Corporate Booking,331,11238,123618,No,Bangladesh,1.0,AP
BKG910707,ITC Maurya Delhi,3star,07/07/2024,3,Presidential Suite,2,1.0,Walk-in,75,18407,55221,No,,2.0,MAP
BKG237411,Park Inn by Radisson,3 Star,2024-07-07,6,Deluxe,1,0.0,Booking.com,173,6460,38760,No,Australia,2.0,
BKG159999,Ginger Hotel,boutique,07-07-2024,13,Suite,2,0.0,direct website,46,0,27157,No,India,,Half Board
BKG462833,Ginger Hotel,3star,07/07/2024,8,Executive Room,1,1.0,makemytrip,14,1969,15752,No,India,2.0,Half Board
BKG700853,Zostel Delhi,Boutique,2024-07-08,7,Suite,2,1.0,Walk-in,360,1348,9436,Yes,USA,2.0,Full Board
BKG278622,Taj Mahal Palace Mumbai,3 Star,08-07-2024,11,Studio Room,2,,makemytrip,146,25127,276397,No,India,,AP
BKG252885,Lemon Tree Lucknow,Hostel,08/07/2024,1,Family Room,3,2.0,Agoda,25,508,508,No,France,1.0,Half Board
BKG833520,The Fern Residency,budget,2024-07-09,11,Twin Room,1,1.0,travel agent,307,3082,33902,No,India,4.0,MAP
BKG873353,Hyatt Regency Chennai,3 Star,09-07-2024,6,Presidential Suite,2,,Goibibo,92,16722,100332,No,Japan,,MAP
BKG909091,OYO Rooms 12345,Budget,09/07/2024,7,Executive Room,1,1.0,OTA - Booking.com,231,1306,9142,No,Nepal,3.0,BB
BKG581528,The Fern Residency,BUDGET,2024-07-09,12,Deluxe,3,2.0,Agoda,20,2229,26748,No,USA,1.0,Breakfast Only
BKG767428,Ginger Hotel,Boutique,10-07-2024,7,Studio Room,1,2.0,Agoda,306,2427,16989,Yes,Nepal,0.0,BB
BKG332902,Taj Mahal Palace Mumbai,4-Star,10/07/2024,9,Executive Room,1,1.0,Booking.com,37,14318,128862,Yes,USA,4.0,Full Board
BKG833246,The Fern Residency,3-Star,2024-07-10,11,Family Room,1,,OTA - MakeMyTrip,275,2215,24365,No,Germany,3.0,
BKG539687,Park Inn by Radisson,4 Star,11-07-2024,11,Presidential Suite,1,2.0,Yatra,156,4071,44781,No,Singapore,2.0,No Meal
BKG257952,Holiday Inn Jaipur,BUDGET,11/07/2024,10,Twin Room,1,0.0,makemytrip,178,4622,46220,No,India,2.0,Half Board
BKG387991,Holiday Inn Jaipur,4-Star,2024-07-11,5,Studio Room,1,2.0,Agoda,131,7992,39960,No,India,0.0,MAP
BKG265127,Holiday Inn Jaipur,Boutique,11-07-2024,1,Standard,1,2.0,Booking.com,310,5066,5066,Yes,Nepal,4.0,No Meal
BKG114802,Courtyard by Marriott,budget,12/07/2024,2,Super Deluxe,2,0.0,travel agent,347,14962,29924,Yes,Canada,2.0,Half Board
BKG891376,Treebo Trend City Inn,Boutique,2024-07-12,4,Presidential Suite,2,0.0,corporate,27,2118,8472,No,India,3.0,Half Board
BKG624648,FabHotel Prime Central,4 Star,12-07-2024,5,Studio Room,1,2.0,Goibibo,259,1454,7270,No,UAE,,MAP
BKG949907,Novotel Kolkata,boutique,13/07/2024,9,Presidential Suite,1,0.0,Yatra,75,7836,70524,Yes,Sri Lanka,4.0,No Meal
BKG446038,The Fern Residency,resort,2024-07-13,11,Presidential Suite,2,1.0,makemytrip,66,1504,16544,No,UK,0.0,
BKG225807,Hilton Garden Inn,BUDGET,13-07-2024,1,Suite,3,1.0,OTA - Booking.com,341,3081,3081,Yes,India,3.0,CP
BKG249682,Taj Mahal Palace Mumbai,resort,13/07/2024,3,Family Room,2,2.0,makemytrip,193,27218,81654,No,USA,1.0,Full Board
BKG392751,Taj Mahal Palace Mumbai,3star,2024-07-14,5,Double Room,3,,Direct Website,161,10479,52395,Yes,India,3.0,Half Board
BKG318617,Treebo Trend City Inn,budget,14-07-2024,3,Family Room,1,2.0,Agoda,346,2074,6222,No,Japan,0.0,BB
BKG593370,The Leela Goa,4-Star,14/07/2024,4,Super Deluxe,1,,Agoda,360,18386,73544,No,India,3.0,All Inclusive
BKG794060,Holiday Inn Jaipur,resort,2024-07-15,3,Family Room,2,0.0,direct website,256,6948,20844,No,India,2.0,Breakfast Only
BKG815250,Marriott Hyderabad,3-Star,15-07-2024,4,Executive Room,2,1.0,Agoda,71,18230,72920,No,China,0.0,BB
BKG849146,The Fern Residency,3star,15/07/2024,13,Super Deluxe,2,0.0,Yatra,86,4359,56667,No,France,2.0,Half Board
BKG185825,Hilton Garden Inn,budget,2024-07-15,13,Standard,1,1.0,OTA - MakeMyTrip,261,4179,54327,No,,2.0,AP
BKG431455,Courtyard by Marriott,BUDGET,16-07-2024,1,Super Deluxe,2,2.0,Booking.com,213,26288,26288,Yes,Sri Lanka,4.0,Half Board
BKG931779,Hilton Garden Inn,boutique,16/07/2024,12,Presidential Suite,2,1.0,corporate,152,5515,66180,Yes,India,0.0,AP
BKG620779,Taj Mahal Palace Mumbai,Hostel,2024-07-16,8,Executive Room,3,1.0,Booking.com,209,22521,180168,No,China,2.0,BB
BKG231889,Park Inn by Radisson,BUDGET,17-07-2024,4,Family Room,1,0.0,makemytrip,60,3461,13844,No,Singapore,4.0,MAP
BKG495362,Novotel Kolkata,3-Star,17/07/2024,7,Executive Room,1,0.0,travel agent,267,5901,41307,No,Nepal,4.0,AP
BKG714580,Oberoi Bengaluru,Budget,2024-07-17,2,Twin Room,1,0.0,Walk-in,261,14347,28694,No,UAE,2.0,MAP
BKG778840,Marriott Hyderabad,Hostel,17-07-2024,2,Executive Room,2,1.0,travel agent,217,20841,41682,No,India,2.0,Breakfast Only
BKG394290,Novotel Kolkata,resort,18/07/2024,6,Presidential Suite,1,0.0,MakeMyTrip,282,7561,45366,No,Singapore,1.0,Half Board
BKG861497,Park Inn by Radisson,3star,2024-07-18,2,Suite,2,,Agoda,135,4798,9596,No,Germany,0.0,MAP
BKG525827,Hilton Garden Inn,Five Star,18-07-2024,6,Super Deluxe,3,,makemytrip,361,3659,21954,Yes,Nepal,4.0,
